Species,Year,Quarter,Length,Sexo,PesoMgayi,BodyWeight,Preyweight,ISU
Otros,94,1,46,2,719.4265389,740.72696,0.25857174,7.960214181
Otros,94,1,46,2,719.4265389,740.72696,28.47088375,3.25875014
Otros,94,1,46,2,719.4265389,740.72696,16.59201554,3.798710494
Otros,94,1,46,2,719.4265389,740.72696,41.14167652,2.890610447
Otros,94,1,46,2,719.4265389,740.72696,28.47088375,3.25875014
Otros,94,1,46,1,638.8076871,621.97704,2.931317089,5.357451338
Otros,94,1,46,1,638.8076871,621.97704,4.713147321,4.882547273
Otros,94,1,46,1,638.8076871,621.97704,11.84046825,3.961380002
Otros,94,1,46,1,638.8076871,621.97704,10.65258143,4.067100928
Otros,94,1,46,2,719.4265389,740.72696,6.86,4.681924641
Otros,94,1,46,2,719.4265389,740.72696,3.327279363,5.40547712
Otros,94,1,46,2,719.4265389,740.72696,11.84046825,4.136108905
Otros,94,1,46,2,719.4265389,740.72696,5.927057593,4.828104183
Otros,94,1,46,1,638.8076871,621.97704,3.5252605,5.172948845
Otros,94,1,46,1,638.8076871,621.97704,1.941411404,5.769487942
Otros,94,1,46,1,638.8076871,621.97704,0.308067024,7.610341087
Otros,94,1,46,1,638.8076871,621.97704,0.159581172,8.268105752
Otros,94,1,46,2,719.4265389,740.72696,10.34,4.271612213
Otros,94,1,46,2,719.4265389,740.72696,4.713147321,5.057276176
Otros,94,1,46,2,719.4265389,740.72696,6.16,4.789555305
Otros,94,1,46,1,638.8076871,621.97704,1.54544913,5.997588612
Otros,94,1,46,1,638.8076871,621.97704,0.951505719,6.48261276
Otros,94,1,47,2,763.0941539,790.09303,9.860656882,4.383597911
Otros,94,1,47,1,679.7712761,663.42897,0.1,8.800006888
Otros,94,1,47,1,679.7712761,663.42897,0.456552877,7.281472549
Otros,94,1,47,1,679.7712761,663.42897,16.44009099,3.69769887
Otros,94,1,47,1,679.7712761,663.42897,0.25857174,7.850003893
Otros,94,1,47,1,679.7712761,663.42897,6.296996417,4.657349034
Otros,94,1,47,1,679.7712761,663.42897,23.71933647,3.331131194
Otros,94,1,47,1,679.7712761,663.42897,0.35,7.547243919
Otros,94,1,47,2,763.0941539,790.09303,22.39,3.563536267
Otros,94,1,47,2,763.0941539,790.09303,8.46,4.536801524
Otros,94,1,47,2,763.0941539,790.09303,5.505071869,4.966480873
Otros,94,1,47,2,763.0941539,790.09303,0.654534014,7.095982424
Otros,94,1,47,2,763.0941539,790.09303,18.16645856,3.77257374
Otros,94,1,47,2,763.0941539,790.09303,6.21,4.845989802
Otros,94,1,47,1,679.7712761,663.42897,7.088920965,4.538888657
Otros,94,1,47,1,679.7712761,663.42897,1.306552877,6.230029517
Otros,94,1,48,2,808.4087137,841.60512,11.64248711,4.280649837
Otros,94,1,48,2,808.4087137,841.60512,11.44450598,4.297801138
Otros,94,1,48,2,808.4087137,841.60512,3.4,5.511535494
Otros,94,1,48,2,808.4087137,841.60512,11.84046825,4.263787749
Otros,94,1,48,1,722.4157004,706.68288,18.17586463,3.660487427
Otros,94,1,48,1,722.4157004,706.68288,11.84046825,4.089058845
Otros,94,1,48,1,722.4157004,706.68288,1.32,6.282950286
Otros,94,1,48,1,722.4157004,706.68288,20.55163828,3.537641363
Otros,94,1,48,1,722.4157004,706.68288,0.23,8.030257992
Otros,94,1,48,1,722.4157004,706.68288,22.13548737,3.463399938
Otros,94,1,48,1,722.4157004,706.68288,2.337373678,5.711554083
Otros,94,1,48,2,808.4087137,841.60512,19.47,3.766436106
Otros,94,1,48,2,808.4087137,841.60512,6.647185047,4.841117462
Otros,94,1,48,2,808.4087137,841.60512,5.9,4.960358575
Otros,94,1,48,2,808.4087137,841.60512,13.62229848,4.123602881
Otros,94,1,48,2,808.4087137,841.60512,8.97,4.54142525
Otros,94,1,48,2,808.4087137,841.60512,0.803019867,6.95468675
Otros,94,1,48,2,808.4087137,841.60512,0.951505719,6.785020507
Otros,94,1,48,1,722.4157004,706.68288,0.506048161,7.241705456
Otros,94,1,48,1,722.4157004,706.68288,0.852515151,6.72014632
Otros,94,1,48,1,722.4157004,706.68288,0.159581172,8.395784595
Otros,94,1,49,2,855.3960785,895.30889,7.75,4.749475944
Otros,94,1,49,2,855.3960785,895.30889,39.55782742,3.1194052
Otros,94,1,49,1,766.7727518,751.77711,2.337373678,5.773411945
Otros,94,1,49,1,766.7727518,751.77711,0.060590603,9.426055345
Otros,94,1,49,1,766.7727518,751.77711,4.17,5.194523848
Otros,94,1,49,1,766.7727518,751.77711,11.92,4.144222222
Otros,94,1,49,1,766.7727518,751.77711,2.535354815,5.69210629
Otros,94,1,49,1,766.7727518,751.77711,9.860656882,4.333887096
Otros,94,1,49,1,766.7727518,751.77711,7.484883239,4.609554465
Otros,94,1,49,1,766.7727518,751.77711,32.43050649,3.143340345
Otros,94,1,49,2,855.3960785,895.30889,1.149486856,6.657853156
Otros,94,1,49,2,855.3960785,895.30889,0.209076456,8.362224064
Otros,94,1,49,1,766.7727518,751.77711,1.54544913,6.187125316
Otros,94,1,49,2,855.3960785,895.30889,4.88,5.212023567
Otros,94,1,49,2,855.3960785,895.30889,1.149486856,6.657853156
Otros,94,1,49,2,855.3960785,895.30889,12.62,4.26188593
Otros,94,1,49,1,766.7727518,751.77711,8.67277006,4.462251645
Otros,94,1,49,1,766.7727518,751.77711,2.337373678,5.773411945
Otros,94,1,50,2,904.0819685,951.25,8.171222774,4.757158345
Otros,94,1,50,2,904.0819685,951.25,4.66,5.318761461
Otros,94,1,50,2,904.0819685,951.25,0.110085887,9.064271332
Otros,94,1,50,2,904.0819685,951.25,26.09511011,3.596028964
Otros,94,1,50,1,812.8741493,798.75,8.67277006,4.522859766
Otros,94,1,50,2,904.0819685,951.25,27.75,3.534541069
Otros,94,1,50,1,812.8741493,798.75,4.713147321,5.1326921
Otros,94,1,50,1,812.8741493,798.75,1.54544913,6.247733438
Otros,94,1,50,2,904.0819685,951.25,15.22,4.135166557
Otros,94,1,50,2,904.0819685,951.25,0.951505719,6.90748649
Otros,94,1,50,2,904.0819685,951.25,2.139392541,6.09725498
Otros,94,1,50,2,904.0819685,951.25,1.684029298,6.336587596
Otros,94,1,50,2,904.0819685,951.25,0.011095319,11.35900889
Otros,94,1,50,1,812.8741493,798.75,0.74,6.984153098
Otros,94,1,50,1,812.8741493,798.75,3.723241637,5.368453309
Otros,94,1,51,2,954.491968,1009.47411,13.82027962,4.29104774
Otros,94,1,51,2,954.491968,1009.47411,0.704029298,7.268120098
Otros,94,1,51,1,860.7515411,847.63989,0.506048161,7.423579321
Otros,94,1,51,1,860.7515411,847.63989,0.011095319,11.24368786
Otros,94,1,51,2,954.491968,1009.47411,0.407057593,7.815985389
Otros,94,1,51,2,954.491968,1009.47411,31.19,6.340571427
Otros,94,1,51,2,954.491968,1009.47411,5.96,5.13211431
Otros,94,1,51,1,860.7515411,847.63989,0.011095319,11.24368786
Otros,94,1,51,1,860.7515411,847.63989,10.25661916,4.414532619
Otros,94,1,52,1,910.4365054,898.48512,0.24,8.227826501
Otros,94,1,52,1,910.4365054,898.48512,20.88,3.761918382
Otros,94,1,52,2,1006.651528,1070.02688,7.43,4.96991319
Otros,94,1,52,2,1006.651528,1070.02688,2.337373678,6.126411109
Otros,94,1,52,2,1006.651528,1070.02688,1.24,6.760327669
Otros,94,1,53,1,961.9605526,951.32403,6.57,4.975340898
Otros,94,1,53,1,961.9605526,951.32403,4.81,5.287157646
Otros,94,1,53,2,1060.585972,1132.95397,25.32,3.800989036
Otros,94,1,53,2,1060.585972,1132.95397,3.35,5.823623288
Otros,94,1,54,2,1116.320493,1198.30104,32.43050649,3.609560494
Otros,94,1,54,2,1116.320493,1198.30104,19.76251515,4.104873063
Otros,94,1,54,2,1116.320493,1198.30104,2.931317089,6.013208192
Otros,94,1,56,2,1233.289942,1336.43776,7.65,5.163057317
Otros,94,1,57,2,1294.574655,1409.31873,17.38394009,4.3953149
Otros,94,1,57,2,1294.574655,1409.31873,0.159581172,9.086064269
Otros,94,1,57,2,1294.574655,1409.31873,0.060590603,10.05447716
Otros,94,1,57,2,1294.574655,1409.31873,2.733335952,6.245338873
Otros,94,1,58,2,1357.759024,1484.80232,2.139392541,6.542514995
Otros,94,1,58,2,1357.759024,1484.80232,3.62,6.016562899
Otros,94,1,58,2,1357.759024,1484.80232,2.76,6.287806245
Otros,94,1,61,2,1558.95559,1727.32541,41.95,3.717851052
Otros,94,1,62,2,1629.983563,1813.67608,0.654534014,7.926942774
Otros,94,1,62,2,1629.983563,1813.67608,2.733335952,6.497588224
Otros,94,1,65,2,1855.293371,2089.89625,177.78,2.464322872
Otros,94,2,29,2,203.2359397,185.60029,0.71,5.566085692
Otros,94,2,31,1,204.1903884,190.36449,0.852515151,5.4085049
Otros,94,2,31,2,243.9838257,226.70951,1.001001004,5.422669003
Otros,94,2,31,1,204.1903884,190.36449,1.941411404,4.585525366
Otros,94,2,31,1,204.1903884,190.36449,3.45,4.010566372
Otros,94,2,33,2,289.5730836,273.48057,0.060590603,8.414846038
Otros,94,2,33,1,244.6275052,229.63743,0.852515151,5.596065971
Otros,94,2,33,1,244.6275052,229.63743,0.011095319,9.937733651
Otros,94,2,33,1,244.6275052,229.63743,0.407057593,6.335302272
Otros,94,2,34,1,266.6699443,251.15256,3.822232205,4.185225964
Otros,94,2,34,2,314.2550232,299.10344,0.310590603,6.870069089
Otros,94,2,34,2,314.2550232,299.10344,0.308067024,6.878227375
Otros,94,2,34,1,266.6699443,251.15256,0.209076456,7.09111584
Otros,94,2,34,1,266.6699443,251.15256,0.060590603,8.329676024
Otros,94,2,34,2,314.2550232,299.10344,2.634345383,4.732154747
Otros,94,2,34,2,314.2550232,299.10344,0.902010435,5.803918657
Otros,94,2,34,2,314.2550232,299.10344,2.939392541,4.622586525
Otros,94,2,34,2,314.2550232,299.10344,0.060590603,8.504404928
Otros,94,2,35,1,289.97239,273.97125,2.649392541,4.63869279
Otros,94,2,35,2,340.2330021,326.27875,1.446458562,5.41863388
Otros,94,2,35,1,289.97239,273.97125,0.357562309,6.641468816
Otros,94,2,35,2,340.2330021,326.27875,0.011095319,10.28898405
Otros,94,2,35,2,340.2330021,326.27875,2.188887825,5.004358505
Otros,94,2,35,2,340.2330021,326.27875,0.630085887,6.249651217
Otros,94,2,35,1,289.97239,273.97125,0.62,6.091058975
Otros,94,2,35,2,340.2330021,326.27875,0.13,7.827972906
Otros,94,2,35,1,289.97239,273.97125,0.25857174,6.965605273
Otros,94,2,35,1,289.97239,273.97125,1.149486856,5.473707543
Otros,94,2,35,1,289.97239,273.97125,2.8,4.716935149
Otros,94,2,35,2,340.2330021,326.27875,0.060590603,8.591367538
Otros,94,2,35,1,289.97239,273.97125,0.011095319,10.11425515
Otros,94,2,35,1,289.97239,273.97125,1.792925551,5.029174502
Otros,94,2,35,2,340.2330021,326.27875,0.555543446,6.375560541
Otros,94,2,35,2,340.2330021,326.27875,0.110085887,7.994246501
Otros,94,2,35,2,340.2330021,326.27875,0.209076456,7.352807354
Otros,94,2,35,2,340.2330021,326.27875,0.060590603,8.591367538
Otros,94,2,35,1,289.97239,273.97125,0.99,5.62307351
Otros,94,2,35,2,340.2330021,326.27875,0.250085887,7.994246501
Otros,94,2,35,2,340.2330021,326.27875,0.407057593,6.686552675
Otros,94,2,35,2,340.2330021,326.27875,1.149486856,5.648436446
Otros,94,2,35,1,289.97239,273.97125,0.555543446,6.200831637
Otros,94,2,35,1,289.97239,273.97125,3.5252605,4.35306884
Otros,94,2,36,2,367.5351227,355.05216,0.011095319,10.37349669
Otros,94,2,36,1,314.5677726,298.13184,1.167057593,5.543050102
Otros,94,2,36,1,314.5677726,298.13184,2.139392541,4.937013875
Otros,94,2,36,2,367.5351227,355.05216,9.464694608,3.62469619
Otros,94,2,36,2,367.5351227,355.05216,1.941411404,5.208849472
Otros,94,2,36,1,314.5677726,298.13184,2.765354815,4.680366854
Otros,94,2,36,2,367.5351227,355.05216,2.782831236,4.848795869
Otros,94,2,36,2,367.5351227,355.05216,8.474788923,3.735168961
Otros,94,2,36,2,367.5351227,355.05216,7.286902102,3.886186204
Otros,94,2,36,2,367.5351227,355.05216,3.327279363,4.670109746
Otros,94,2,36,1,314.5677726,298.13184,0.209076456,7.262591081
Otros,94,2,36,1,314.5677726,298.13184,1.693934983,5.17048159
Otros,94,2,36,2,367.5351227,355.05216,6.692958691,3.971208676
Otros,94,2,36,1,314.5677726,298.13184,1.594944414,5.230696919
Otros,94,2,36,2,367.5351227,355.05216,6.890939828,3.942057228
Otros,94,2,36,1,314.5677726,298.13184,0.011095319,10.19876778
Otros,94,2,36,2,367.5351227,355.05216,0.803019867,6.091640533
Otros,94,2,36,2,367.5351227,355.05216,1.541095319,5.439771299
Otros,94,2,36,2,367.5351227,355.05216,0.159581172,7.707467281
Otros,94,2,36,1,314.5677726,298.13184,0.011095319,10.19876778
Otros,94,2,36,2,367.5351227,355.05216,0.060590603,8.675880169
Otros,94,2,36,2,367.5351227,355.05216,0.110085887,8.078759131
Otros,94,2,36,2,367.5351227,355.05216,1.099991572,5.77696219
Otros,94,2,36,2,367.5351227,355.05216,0.011095319,10.37349669
Otros,94,2,36,2,367.5351227,355.05216,0.17,7.64422155
Otros,94,2,36,2,367.5351227,355.05216,0.308067024,7.049702616
Otros,94,2,36,1,314.5677726,298.13184,1.724944414,5.152340978
Otros,94,2,36,2,367.5351227,355.05216,2.075543446,5.142041687
Otros,94,2,36,2,367.5351227,355.05216,3.011095319,4.769960802
Otros,94,2,36,2,367.5351227,355.05216,0.25857174,7.224846807
Otros,94,2,36,1,314.5677726,298.13184,0.456552877,6.481586559
Otros,94,2,36,2,367.5351227,355.05216,0.011095319,10.37349669
Otros,94,2,36,1,314.5677726,298.13184,0.340590603,6.774609905
Otros,94,2,36,2,367.5351227,355.05216,0.12,7.992528244
Otros,94,2,36,2,367.5351227,355.05216,0.011095319,10.37349669
Otros,94,2,36,2,367.5351227,355.05216,1.4,5.535792472
Otros,94,2,36,2,367.5351227,355.05216,0.110085887,8.078759131
Otros,94,2,36,2,367.5351227,355.05216,0.011095319,10.37349669
Otros,94,2,36,2,367.5351227,355.05216,0.159581172,7.707467281
Otros,94,2,36,1,314.5677726,298.13184,0.011095319,10.19876778
Otros,94,2,36,1,314.5677726,298.13184,1.361095319,5.389246048
Otros,94,2,36,1,314.5677726,298.13184,0.159581172,7.532738378
Otros,94,2,36,1,314.5677726,298.13184,0.159581172,7.532738378
Otros,94,2,36,1,314.5677726,298.13184,3.76,4.693234196
Otros,94,2,36,2,367.5351227,355.05216,8.53,3.728675347
Otros,94,2,36,2,367.5351227,355.05216,0.555543446,6.460073171
Otros,94,2,36,2,367.5351227,355.05216,1.396963278,5.537963915
Otros,94,2,36,1,314.5677726,298.13184,2.139392541,4.937013875
Otros,94,2,36,1,314.5677726,298.13184,1.66,5.190718202
Otros,94,2,36,2,367.5351227,355.05216,1.396963278,5.537963915
Otros,94,2,36,2,367.5351227,355.05216,0.209076456,7.437319985
Otros,94,2,36,1,314.5677726,298.13184,1.941411404,5.034120568
Otros,94,2,36,2,367.5351227,355.05216,0.407057593,6.771065306
Otros,94,2,36,2,367.5351227,355.05216,0.357562309,6.900710351
Otros,94,2,36,2,367.5351227,355.05216,0.060590603,8.675880169
Otros,94,2,36,1,314.5677726,298.13184,1.54544913,5.262221237
Otros,94,2,36,1,314.5677726,298.13184,1.54544913,5.262221237
Otros,94,2,36,2,367.5351227,355.05216,1.53,5.446996973
Otros,94,2,36,1,314.5677726,298.13184,0.060590603,8.501151266
Otros,94,2,36,2,367.5351227,355.05216,0.654534014,6.296096434
Otros,94,2,36,1,314.5677726,298.13184,4.33,4.231968263
Otros,94,2,36,1,314.5677726,298.13184,3.27,4.51274582
Otros,94,2,36,2,367.5351227,355.05216,3.58,4.596901908
Otros,94,2,36,1,314.5677726,298.13184,0.060590603,8.501151266
Otros,94,2,36,2,367.5351227,355.05216,1.76,5.306950899
Otros,94,2,36,1,314.5677726,298.13184,0.55,6.295372806
Otros,94,2,36,2,367.5351227,355.05216,3.376774647,4.655343701
Otros,94,2,36,2,367.5351227,355.05216,0.011095319,10.37349669
Otros,94,2,36,1,314.5677726,298.13184,8.078826649,3.608289159
Otros,94,2,36,2,367.5351227,355.05216,51.78316263,1.925199658
Otros,94,2,36,1,314.5677726,298.13184,0.753524582,5.980529442
Otros,94,2,36,1,314.5677726,298.13184,1.099991572,5.602233287
Otros,94,2,36,1,314.5677726,298.13184,1.031001004,5.676752283
Otros,94,2,36,1,314.5677726,298.13184,0.654534014,6.12136753
Otros,94,2,36,1,314.5677726,298.13184,0.011095319,10.19876778
Otros,94,2,36,1,314.5677726,298.13184,0.011095319,10.19876778
Otros,94,2,36,2,367.5351227,355.05216,0.011095319,10.37349669
Otros,94,2,37,1,340.4889189,323.67267,1.001001004,5.778732224
Otros,94,2,37,2,396.1892794,385.46933,4.835166184,4.378546131
Otros,94,2,37,1,340.4889189,323.67267,6.101034143,3.971274439
Otros,94,2,37,2,396.1892794,385.46933,4.911128458,4.362957887
Otros,94,2,37,2,396.1892794,385.46933,0.902010435,6.057590821
Otros,94,2,37,2,396.1892794,385.46933,2.337373678,5.105433692
Otros,94,2,37,2,396.1892794,385.46933,4.911128458,4.362957887
Otros,94,2,37,2,396.1892794,385.46933,5.307090732,4.28541783
Otros,94,2,37,2,396.1892794,385.46933,2.386868962,5.084479181
Otros,94,2,37,1,340.4889189,323.67267,7.194977554,3.806349507
Otros,94,2,37,2,396.1892794,385.46933,0.011095319,10.45569361
Otros,94,2,37,2,396.1892794,385.46933,0.555543446,6.542270094
Otros,94,2,37,2,396.1892794,385.46933,2.139392541,5.193939701
Otros,94,2,37,1,340.4889189,323.67267,1.495953846,5.3769687
Otros,94,2,37,1,340.4889189,323.67267,2.337373678,4.930704788
Otros,94,2,37,2,396.1892794,385.46933,2.23838311,5.148707852
Otros,94,2,37,2,396.1892794,385.46933,4.515166184,4.447019637
Otros,94,2,37,1,340.4889189,323.67267,0.159581172,7.6149353
Otros,94,2,37,2,396.1892794,385.46933,0.011095319,10.45569361
Otros,94,2,37,2,396.1892794,385.46933,0.852515151,6.114025928
Otros,94,2,37,2,396.1892794,385.46933,1.04857174,5.90703264
Otros,94,2,37,1,340.4889189,323.67267,0.1,8.08231782
Otros,94,2,37,2,396.1892794,385.46933,1.446458562,5.585343433
Otros,94,2,37,2,396.1892794,385.46933,0.209076456,7.519516907
Otros,94,2,37,2,396.1892794,385.46933,0.159581172,7.789664204
Otros,94,2,37,2,396.1892794,385.46933,0.011095319,10.45569361
Otros,94,2,37,2,396.1892794,385.46933,0.159581172,7.789664204
Otros,94,2,37,1,340.4889189,323.67267,0.011095319,10.2809647
Otros,94,2,37,1,340.4889189,323.67267,0.060590603,8.583348188
Otros,94,2,37,2,396.1892794,385.46933,0.159581172,7.789664204
Otros,94,2,37,2,396.1892794,385.46933,1.198982141,5.77298865
Otros,94,2,37,2,396.1892794,385.46933,0.71,6.29695194
Otros,94,2,37,1,340.4889189,323.67267,0.704029298,6.130668034
Otros,94,2,37,1,340.4889189,323.67267,1.791095319,5.196905385
Otros,94,2,37,2,396.1892794,385.46933,0.209076456,7.519516907
Otros,94,2,37,1,340.4889189,323.67267,0.251095319,7.161655383
Otros,94,2,37,1,340.4889189,323.67267,0.407057593,6.678533325
Otros,94,2,37,2,396.1892794,385.46933,0.25857174,7.30704373
Otros,94,2,37,1,340.4889189,323.67267,1.842420836,5.168652349
Otros,94,2,37,2,396.1892794,385.46933,2.089897257,5.217346725
Otros,94,2,37,1,340.4889189,323.67267,1.850496288,5.164278861
Otros,94,2,37,2,396.1892794,385.46933,1.833934983,5.347997709
Otros,94,2,37,1,340.4889189,323.67267,0.37,6.773985001
Otros,94,2,37,1,340.4889189,323.67267,0.34,6.858542389
Otros,94,2,37,2,396.1892794,385.46933,0.61,6.448757953
Otros,94,2,37,1,340.4889189,323.67267,1.48,5.38769064
Otros,94,2,37,1,340.4889189,323.67267,2.039581172,5.066988249
Otros,94,2,37,2,396.1892794,385.46933,0.421095319,6.819357691
Otros,94,2,37,2,396.1892794,385.46933,0.46,6.73099042
Otros,94,2,37,1,340.4889189,323.67267,0.99,5.789783063
Otros,94,2,37,2,396.1892794,385.46933,0.011095319,10.45569361
Otros,94,2,37,2,396.1892794,385.46933,0.060590603,8.758077092
Otros,94,2,37,1,340.4889189,323.67267,1.083524582,5.699513498
Otros,94,2,37,2,396.1892794,385.46933,0.758067024,6.231445105
Otros,94,2,37,2,396.1892794,385.46933,0.420590603,6.820556988
Otros,94,2,37,1,340.4889189,323.67267,0.231095319,7.244657745
Otros,94,2,37,1,340.4889189,323.67267,0.060590603,8.583348188
Otros,94,2,37,1,340.4889189,323.67267,0.64,6.22601983
Otros,94,2,37,1,340.4889189,323.67267,0.60503873,6.282195534
Otros,94,2,37,1,340.4889189,323.67267,0.506048161,6.460856161
Otros,94,2,37,2,396.1892794,385.46933,0.8,6.73099042
Otros,94,2,37,1,340.4889189,323.67267,0.94,6.002876279
Otros,94,2,37,2,396.1892794,385.46933,0.18,7.669260059
Otros,94,2,37,1,340.4889189,323.67267,1.396963278,5.445431934
Otros,94,2,37,1,340.4889189,323.67267,0.209076456,7.344788004
Otros,94,2,37,2,396.1892794,385.46933,0.704029298,6.305396938
Otros,94,2,37,2,396.1892794,385.46933,0.357562309,6.982907273
Otros,94,2,37,1,340.4889189,323.67267,3.376774647,4.56281172
Otros,94,2,37,2,396.1892794,385.46933,0.308067024,7.131899539
Otros,94,2,37,2,396.1892794,385.46933,0.060590603,8.758077092
Otros,94,2,37,1,340.4889189,323.67267,2.733335952,4.774209904
Otros,94,2,37,1,340.4889189,323.67267,3.327279363,4.577577765
Otros,94,2,37,2,396.1892794,385.46933,3.7352605,4.636644069
Otros,94,2,37,1,340.4889189,323.67267,0.259076456,7.130364792
Otros,94,2,37,1,340.4889189,323.67267,0.92503873,5.8576524
Otros,94,2,37,2,396.1892794,385.46933,0.456552877,6.738512385
Otros,94,2,37,2,396.1892794,385.46933,0.654534014,6.378293356
Otros,94,2,37,1,340.4889189,323.67267,1.198982141,5.598259747
Otros,94,2,37,2,396.1892794,385.46933,1.693934983,5.427407416
Otros,94,2,37,1,340.4889189,323.67267,1.54544913,5.34441816
Otros,94,2,37,2,396.1892794,385.46933,2.337373678,5.105433692
Otros,94,2,37,1,340.4889189,323.67267,0.506048161,6.460856161
Otros,94,2,37,1,340.4889189,323.67267,0.209076456,7.344788004
Otros,94,2,37,2,396.1892794,385.46933,8.09,3.8638329
Otros,94,2,37,2,396.1892794,385.46933,10.02,3.649878535
Otros,94,2,37,1,340.4889189,323.67267,3.38,4.561857018
Otros,94,2,37,2,396.1892794,385.46933,0.60503873,6.456924438
Otros,94,2,37,1,340.4889189,323.67267,0.555543446,6.367541191
Otros,94,2,37,1,340.4889189,323.67267,0.209076456,7.344788004
Otros,94,2,37,2,396.1892794,385.46933,1.644439699,5.457061913
Otros,94,2,37,2,396.1892794,385.46933,8.55,3.808530348
Otros,94,2,37,2,396.1892794,385.46933,1.95,5.286632258
Otros,94,2,37,2,396.1892794,385.46933,1.91,5.307358389
Otros,94,2,37,2,396.1892794,385.46933,3.112515151,4.819030501
Otros,94,2,37,2,396.1892794,385.46933,0.407057593,6.853262229
Otros,94,2,37,2,396.1892794,385.46933,0.804029298,6.305396938
Otros,94,2,37,1,340.4889189,323.67267,0.74,6.08083782
Otros,94,2,37,2,396.1892794,385.46933,0.358067024,7.131899539
Otros,94,2,37,1,340.4889189,323.67267,0.060590603,8.583348188
Otros,94,2,37,2,396.1892794,385.46933,0.060590603,8.758077092
Otros,94,2,37,1,340.4889189,323.67267,0.060590603,8.583348188
Otros,94,2,37,2,396.1892794,385.46933,0.011095319,10.45569361
Otros,94,2,37,1,340.4889189,323.67267,5.901034143,4.004605113
Otros,94,2,37,2,396.1892794,385.46933,10.35560972,3.616933256
Otros,94,2,37,2,396.1892794,385.46933,0.803019867,6.173837456
Otros,94,2,37,1,340.4889189,323.67267,0.803019867,5.999108552
Otros,94,2,37,1,340.4889189,323.67267,0.357562309,6.80817837
Otros,94,2,37,1,340.4889189,323.67267,0.209076456,7.344788004
Otros,94,2,37,1,340.4889189,323.67267,2.782831236,4.756263888
Otros,94,2,37,2,396.1892794,385.46933,0.110085887,8.160956054
Otros,94,2,37,1,340.4889189,323.67267,0.011095319,10.2809647
Otros,94,2,37,1,340.4889189,323.67267,5.901034143,4.004605113
Otros,94,2,37,1,340.4889189,323.67267,2.931317089,4.704280887
Otros,94,2,37,2,396.1892794,385.46933,9.464694608,3.706893112
Otros,94,2,37,1,340.4889189,323.67267,1.495953846,5.3769687
Otros,94,2,37,2,396.1892794,385.46933,3.822232205,4.613627032
Otros,94,2,37,1,340.4889189,323.67267,2.535354815,4.849399134
Otros,94,2,37,1,340.4889189,323.67267,0.060590603,8.583348188
Otros,94,2,37,1,340.4889189,323.67267,0.209076456,7.344788004
Otros,94,2,37,1,340.4889189,323.67267,0.407057593,6.678533325
Otros,94,2,37,1,340.4889189,323.67267,0.753524582,6.062726364
Otros,94,2,37,1,340.4889189,323.67267,0.110085887,7.986227151
Otros,94,2,37,2,396.1892794,385.46933,0.456552877,6.738512385
Otros,94,2,37,1,340.4889189,323.67267,0.011095319,10.2809647
Otros,94,2,37,2,396.1892794,385.46933,0.902010435,6.057590821
Otros,94,2,37,1,340.4889189,323.67267,0.654534014,6.203564453
Otros,94,2,37,1,340.4889189,323.67267,0.852515151,5.939297025
Otros,94,2,37,1,340.4889189,323.67267,0.555543446,6.367541191
Otros,94,2,37,1,340.4889189,323.67267,0.41,6.671330847
Otros,94,2,38,2,426.2231657,417.57592,0.407057593,6.93326697
Otros,94,2,38,2,426.2231657,417.57592,0.852515151,6.19403067
Otros,94,2,38,2,426.2231657,417.57592,0.951505719,6.084175953
Otros,94,2,38,2,426.2231657,417.57592,1.842420836,5.423385994
Otros,94,2,38,2,426.2231657,417.57592,0.48,6.768435547
Otros,94,2,38,2,426.2231657,417.57592,0.110085887,8.240960795
Otros,94,2,38,2,426.2231657,417.57592,0.110085887,8.240960795
Otros,94,2,38,2,426.2231657,417.57592,0.209076456,7.599521648
Otros,94,2,38,2,426.2231657,417.57592,0.753524582,6.317460009
Otros,94,2,38,2,426.2231657,417.57592,1.297972709,5.773662779
Otros,94,2,38,2,426.2231657,417.57592,2.875354815,4.978290292
Otros,94,2,38,2,426.2231657,417.57592,6.104156753,4.225496398
Otros,94,2,38,2,426.2231657,417.57592,4.641222774,4.499488512
Otros,94,2,38,1,367.7685557,350.63208,1.149486856,5.720421838
Otros,94,2,38,2,426.2231657,417.57592,7.484883239,4.021580954
Otros,94,2,38,2,426.2231657,417.57592,7.286902102,4.048387868
Otros,94,2,38,2,426.2231657,417.57592,5.109109595,4.403441231
Otros,94,2,38,2,426.2231657,417.57592,9.340751197,3.800079695
Otros,94,2,38,2,426.2231657,417.57592,4.911128458,4.442962628
Otros,94,2,38,1,367.7685557,350.63208,4.218194479,4.420330281
Otros,94,2,38,2,426.2231657,417.57592,7.880845512,3.970031175
Otros,94,2,38,2,426.2231657,417.57592,5.307090732,4.365422572
Otros,94,2,38,1,367.7685557,350.63208,0.011095319,10.36096945
Otros,94,2,38,2,426.2231657,417.57592,11.44450598,3.596956585
Otros,94,2,38,2,426.2231657,417.57592,7.682864375,3.995473929
Otros,94,2,38,2,426.2231657,417.57592,1.71,5.497973002
Otros,94,2,38,2,426.2231657,417.57592,6.09901528,4.226339043
Otros,94,2,38,1,367.7685557,350.63208,4.221222774,4.419612626
Otros,94,2,38,2,426.2231657,417.57592,3.5252605,4.774512038
Otros,94,2,38,2,426.2231657,417.57592,5.023147321,4.420409678
